household_key,actual_churn_flag,p_churn_raw,p_churn_calibrated,predicted_churn,p_future_active,predicted_discounted_value_60d_if_active,predicted_expected_discounted_value_60d,annual_discount_rate,future_active_flag,future_revenue_60d,discounted_future_revenue_60d,risk_decile,value_decile,priority_segment,risk_rank,risk_value_score,risk_value_rank,expected_incremental_profit_conservative,profitable_to_treat_conservative,predicted_discounted_margin_60d_if_active_conservative,predicted_expected_discounted_margin_60d_conservative,expected_incremental_profit_base,profitable_to_treat_base,predicted_discounted_margin_60d_if_active_base,predicted_expected_discounted_margin_60d_base,expected_incremental_profit_optimistic,profitable_to_treat_optimistic,predicted_discounted_margin_60d_if_active_optimistic,predicted_expected_discounted_margin_60d_optimistic,profit_rank_base,priority_rank,priority_rank_source,recommended_treatment_action_base,business_decision_note_base,recommended_item_1,recommended_item_group_1,predicted_purchase_score_1,strongest_purchased_anchor_item_1,strongest_purchased_anchor_group_1,anchor_item_similarity_1,score_method_1,rule_group_1,discount_leakage_risk_1,recommended_item_2,recommended_item_group_2,predicted_purchase_score_2,strongest_purchased_anchor_item_2,strongest_purchased_anchor_group_2,anchor_item_similarity_2,score_method_2,rule_group_2,discount_leakage_risk_2,recommended_item_3,recommended_item_group_3,predicted_purchase_score_3,strongest_purchased_anchor_item_3,strongest_purchased_anchor_group_3,anchor_item_similarity_3,score_method_3,rule_group_3,discount_leakage_risk_3,offer_available_flag,recommendation_source,primary_offer_discount_leakage_risk
518,0,0.40415075,0.088709675,0,1.0,392.82682702168205,392.82682702168205,0.08,1,602.69,599.0651246377755,7,3,Low Risk - High Value,1664,34.84754006822446,518,-4.790914769834411,False,78.56536540433642,78.56536540433642,-4.564405740000982,False,98.20670675542051,98.20670675542051,-4.163659042752795,False,117.8480481065046,117.8480481065046,518,1664,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DRY SAUCES/GRAVY,GROCERY,0.2282555852757665,VEGETABLES - SHELF STABLE,GROCERY,0.2863911092185076,top_5_filtered_similarity_mean,,unknown,BROCCOLI/CAULIFLOWER,PRODUCE,0.1763248300321087,VEGETABLES - ALL OTHERS,PRODUCE,0.2246485340381617,top_5_filtered_similarity_mean,,unknown,SEAFOOD - FROZEN,SEAFOOD-PCKGD,0.1633815419047415,BEEF,MEAT,0.1688310370531406,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
523,0,0.4139352,0.088709675,0,0.9722222222222222,423.69543760999716,411.92611989860836,0.08,1,435.79,433.9250129461452,7,2,Low Risk - High Value,1665,37.585884474288555,456,-4.7744847042029885,False,84.73908752199944,82.38522397972167,-4.5301764342064645,False,105.92385940249929,102.98152997465209,-4.09793877735224,False,127.10863128299914,123.57783596958251,456,1665,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",VEGETABLES - ALL OTHERS,PRODUCE,0.2668515286323267,ONIONS,PRODUCE,0.2955328305042752,top_5_filtered_similarity_mean,,unknown,BACON,MEAT-PCKGD,0.2488796177918003,EGGS,GROCERY,0.2782867893324901,top_5_filtered_similarity_mean,,unknown,PWDR/CRYSTL DRNK MX,GROCERY,0.1664136250040701,SUGARS/SWEETNERS,GROCERY,0.1872637621902096,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
526,0,0.39504388,0.088709675,0,1.0,320.1634863376432,320.1634863376432,0.08,1,946.02997,938.3420064262831,7,3,Low Risk - High Value,1666,28.40159874803472,716,-4.8295904158607055,False,64.03269726752863,64.03269726752863,-4.644980008195179,False,80.0408715844108,80.0408715844108,-4.318361633625273,False,96.04904590129296,96.04904590129296,716,1666,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",PORK,MEAT,0.2479123664164924,BEEF,MEAT,0.3058265786268862,top_5_filtered_similarity_mean,,unknown,COFFEE,GROCERY,0.1871795082173457,FLUID MILK PRODUCTS,GROCERY,0.2137472686523265,top_5_filtered_similarity_mean,,unknown,MUSHROOMS,PRODUCE,0.1777659751973231,ONIONS,PRODUCE,0.1973996272819843,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
527,0,0.4567849,0.088709675,0,1.0,334.22138251534426,334.22138251534426,0.08,1,355.22,353.1499548870456,7,3,Low Risk - High Value,1667,29.648670145987737,668,-4.822107987839575,False,66.84427650306885,66.84427650306885,-4.629391615393455,False,83.55534562883606,83.55534562883606,-4.28843192023151,False,100.26641475460328,100.26641475460328,668,1667,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TROPICAL FRUIT,PRODUCE,0.3341009717543916,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,DINNER MXS:DRY,GROCERY,0.2920154451100905,MEAT - SHELF STABLE,GROCERY,0.3028661333919106,top_5_filtered_similarity_mean,A_campaign_ready,low,PORK,MEAT,0.2479123664164924,BEEF,MEAT,0.3058265786268862,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
534,0,0.4209001,0.088709675,0,0.9722222222222222,111.6111067321254,108.51079821178858,0.08,1,129.78,128.92980086836783,7,7,Low Risk - Low Value,1668,9.900984979551673,1713,-4.940594093033177,False,22.32222134642508,21.702159642357717,-4.876237685156956,False,27.90277668303135,27.127699552947146,-4.762376361738111,False,33.48333201963762,32.55323946353657,1713,1668,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",ONIONS,PRODUCE,0.2706547371374842,POTATOES,PRODUCE,0.2834365391362144,top_5_filtered_similarity_mean,,unknown,CONVENIENT BRKFST/WHLSM SNACKS,GROCERY,0.2675614778766366,COLD CEREAL,GROCERY,0.310442902696737,top_5_filtered_similarity_mean,,unknown,CHICKEN,MEAT,0.2460322150884915,BEEF,MEAT,0.2856478769962882,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
536,0,0.42894447,0.088709675,0,0.9912280701754386,88.9036253029746,88.1237689406678,0.08,1,86.89,85.91333537774985,7,7,Low Risk - Low Value,1669,7.886611686998719,1826,-4.95268033219635,False,17.78072506059492,17.62475378813356,-4.901417351842567,False,22.22590632574365,22.03094223516695,-4.810721320505606,False,26.67108759089238,26.43713068220034,1826,1669,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",FRUIT - SHELF STABLE,GROCERY,0.2689146813172519,VEGETABLES - SHELF STABLE,GROCERY,0.3068776590838217,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,GRAPES,PRODUCE,0.2169683357679266,TROPICAL FRUIT,PRODUCE,0.2604548275599293,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
537,0,0.44615254,0.088709675,0,0.9722222222222222,98.51938864251082,95.78273895799663,0.08,1,74.65,74.47897897852772,7,7,Low Risk - Low Value,1670,8.739622925568117,1776,-4.9475622650156845,False,19.703877728502164,19.156547791599326,-4.890754711136565,False,24.629847160627705,23.945684739499157,-4.790249050887405,False,29.555816592753246,28.734821687398988,1776,1670,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BAG SNACKS,GROCERY,0.3548738101246966,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3899231437647368,top_5_filtered_similarity_mean,,unknown,POTATOES,PRODUCE,0.2621126410938427,BEEF,MEAT,0.2863332507481838,top_5_filtered_similarity_mean,,unknown,PORK,MEAT,0.2479123664164924,BEEF,MEAT,0.3058265786268862,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
538,0,0.3827004,0.088709675,0,0.9912280701754386,322.8027593922495,319.9711562396859,0.08,1,663.02,658.9744327669516,7,3,Low Risk - High Value,1671,28.635727802352854,709,-4.82818564160362,False,64.56055187844991,63.994231247937186,-4.642053394954752,False,80.70068984806238,79.99278905992148,-4.312742536351133,False,96.84082781767485,95.99134687190578,709,1671,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DRY SAUCES/GRAVY,GROCERY,0.2282555852757665,VEGETABLES - SHELF STABLE,GROCERY,0.2863911092185076,top_5_filtered_similarity_mean,,unknown,DINNER SAUSAGE,MEAT-PCKGD,0.2163678882242317,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2412654476218795,top_5_filtered_similarity_mean,,unknown,SEAFOOD - FROZEN,SEAFOOD-PCKGD,0.1633815419047415,BEEF,MEAT,0.1688310370531406,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
540,0,0.3529114,0.088709675,0,0.9722222222222222,261.75205033513805,254.48116004805087,0.08,1,538.58,535.2626163354331,7,4,Low Risk - Low Value,1672,23.219939257076692,908,-4.860680371283257,False,52.35041006702761,50.89623200961017,-4.709750753192152,False,65.43801258378451,63.62029001201272,-4.442721460755466,False,78.52561510054142,76.34434801441526,908,1672,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3997660674090124,top_5_filtered_similarity_mean,A_campaign_ready,low,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,LUNCHMEAT,MEAT-PCKGD,0.3049414483221692,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
542,1,0.43782037,0.088709675,0,1.0,232.62273574201404,232.62273574201404,0.08,1,96.64,96.30051340843973,7,4,Low Risk - Low Value,1673,20.63588723308451,1052,-4.876184682667604,False,46.52454714840281,46.52454714840281,-4.742051404170273,False,58.15568393550351,58.15568393550351,-4.504738709005734,False,69.7868207226042,69.7868207226042,1052,1673,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,APPLES,PRODUCE,0.2522396962151765,TROPICAL FRUIT,PRODUCE,0.3157515828963674,top_5_filtered_similarity_mean,,unknown,PAPER TOWELS,GROCERY,0.2252075464592894,BATH TISSUES,GROCERY,0.3180553357212143,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
543,0,0.3675021,0.088709675,0,0.9722222222222222,258.2425276968586,251.06912414972362,0.08,1,486.38,483.1547759976016,7,4,Low Risk - Low Value,1674,22.908610645217312,925,-4.862548342862895,False,51.64850553937172,50.21382482994473,-4.7136423609221065,False,64.56063192421465,62.767281037430905,-4.4501933474008695,False,77.47275830905757,75.32073724491708,925,1674,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",CHEESE,GROCERY,0.39574659032609,BAKED BREAD/BUNS/ROLLS,GROCERY,0.4500893368435206,top_5_filtered_similarity_mean,,unknown,TROPICAL FRUIT,PRODUCE,0.3255040611812564,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.2522153563511732,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
545,0,0.39576155,0.088709675,0,0.9912280701754386,218.62896908599376,216.71117111155522,0.08,1,273.22,271.3302675441673,7,4,Low Risk - Low Value,1675,19.39450474414331,1114,-4.883632977236335,False,43.725793817198756,43.34223422231105,-4.757568685607856,False,54.65724227149844,54.177792777888804,-4.534531888583929,False,65.58869072579813,65.01335133346656,1114,1675,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",SOFT DRINKS,GROCERY,0.3450051955963799,BAG SNACKS,GROCERY,0.3745399682866184,top_5_filtered_similarity_mean,,unknown,HOT DOGS,MEAT-PCKGD,0.2452658155456919,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,top_5_filtered_similarity_mean,,unknown,MUSHROOMS,PRODUCE,0.1777659751973231,ONIONS,PRODUCE,0.1973996272819843,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
548,1,0.43427926,0.088709675,0,1.0,252.12347915750513,252.12347915750513,0.08,1,168.66,168.0277104464687,7,4,Low Risk - Low Value,1676,22.365791839355154,951,-4.865805255538501,False,50.424695831501026,50.424695831501026,-4.720427596137854,False,63.03086978937628,63.03086978937628,-4.463220998673176,False,75.63704374725154,75.63704374725154,951,1676,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",MARGARINES,GROCERY,0.2529764303689401,CHEESE,GROCERY,0.273195535950846,top_5_filtered_similarity_mean,,unknown,GRAPES,PRODUCE,0.2165315618562086,TROPICAL FRUIT,PRODUCE,0.2604548275599293,top_5_filtered_similarity_mean,,unknown,FROZEN MEAT,MEAT-PCKGD,0.2066536386460709,FROZEN PIZZA,GROCERY,0.2228097770077094,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
55,0,0.38611007,0.088709675,0,0.9722222222222222,96.76491203777299,94.07699781450151,0.08,1,124.85,124.07749235811579,7,7,Low Risk - Low Value,1677,8.583983876560426,1785,-4.948496099263979,False,19.3529824075546,18.815399562900303,-4.892700199290011,False,24.191228009443247,23.519249453625378,-4.793984388043982,False,29.029473611331895,28.22309934435045,1785,1677,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",COLD CEREAL,GROCERY,0.3353128912239514,FLUID MILK PRODUCTS,GROCERY,0.4036067148908331,top_5_filtered_similarity_mean,A_campaign_ready,low,TOMATOES,PRODUCE,0.2694780743432075,VEGETABLES SALAD,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
550,0,0.36966556,0.088709675,0,0.9444444444444444,84.31517225188813,79.63099601567212,0.08,1,339.69,337.600175102892,7,8,Low Risk - Low Value,1678,7.479571509113726,1841,-4.955122573144007,False,16.863034450377626,15.926199203134425,-4.906505354172963,False,21.078793062972032,19.90774900391803,-4.820490284723566,False,25.29455167556644,23.889298804701635,1841,1678,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",CHEESE,GROCERY,0.4011825298503307,BAKED BREAD/BUNS/ROLLS,GROCERY,0.4500893368435206,top_5_filtered_similarity_mean,,unknown,BACON,MEAT-PCKGD,0.2465037726004862,EGGS,GROCERY,0.2782867893324901,top_5_filtered_similarity_mean,,unknown,CHICKEN,MEAT,0.245647124684801,BEEF,MEAT,0.2856478769962882,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
551,0,0.42129242,0.088709675,0,0.9722222222222222,61.8076673123858,60.09078766481953,0.08,1,80.97,80.46287715746439,7,8,Low Risk - Low Value,1679,5.482938065920254,1939,-4.967102373216239,False,12.361533462477162,12.018157532963906,-4.9314632727369245,False,15.45191682809645,15.022696916204882,-4.868409487108669,False,18.54230019371574,18.027236299445857,1939,1679,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",COLD CEREAL,GROCERY,0.3353128912239514,FLUID MILK PRODUCTS,GROCERY,0.4036067148908331,top_5_filtered_similarity_mean,A_campaign_ready,low,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,top_5_filtered_similarity_mean,,unknown,HOT DOGS,MEAT-PCKGD,0.2417721889144314,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
553,0,0.37358204,0.088709675,0,1.0,625.345203825901,625.345203825901,0.08,1,671.67,667.0519401647615,7,1,Low Risk - High Value,1680,55.47416965387724,183,-4.667154998383883,False,125.0690407651802,125.0690407651802,-4.306572864766582,False,156.33630095647524,156.33630095647524,-3.6686199352957236,False,187.60356114777028,187.60356114777028,183,1680,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",FRZN POTATOES,GROCERY,0.2047058526184542,FROZEN PIZZA,GROCERY,0.2140193763716565,top_5_filtered_similarity_mean,,unknown,MUSHROOMS,PRODUCE,0.1777659751973231,ONIONS,PRODUCE,0.1973996272819843,top_5_filtered_similarity_mean,,unknown,HEAT/SERVE,MEAT-PCKGD,0.1420815080558737,BAKED BREAD/BUNS/ROLLS,GROCERY,0.1544347448537737,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
56,0,0.39474493,0.088709675,0,1.0,561.5443624890249,561.5443624890249,0.08,1,709.75,705.379139243697,7,1,Low Risk - High Value,1681,49.814417768473284,235,-4.701113508032571,False,112.308872497805,112.308872497805,-4.37731976481961,False,140.38609062225623,140.38609062225623,-3.8044539798323886,False,168.46330874670747,168.46330874670747,235,1681,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",FRZN BREAKFAST FOODS,GROCERY,0.1941798760691216,FROZEN PIZZA,GROCERY,0.2007656514703239,top_5_filtered_similarity_mean,,unknown,VALUE ADDED FRUIT,PRODUCE,0.1458389690353161,TROPICAL FRUIT,PRODUCE,0.1724509127041417,top_5_filtered_similarity_mean,,unknown,REFRIGERATED,NUTRITION,0.0861387709856038,ORGANICS FRUIT & VEGETABLES,PRODUCE,0.1463651051838447,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
560,0,0.46721286,0.088709675,0,0.9912280701754386,468.3853827190459,464.27673901098404,0.08,1,555.92,551.8502836528677,7,2,Low Risk - High Value,1682,41.5503149706517,372,-4.75069812239019,False,93.67707654380918,92.85534780219682,-4.480621051961407,False,117.09634567976147,116.06918475274601,-4.002792445938974,False,140.51561481571375,139.28302170329522,372,1682,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",FRZN BREAKFAST FOODS,GROCERY,0.1941798760691216,FROZEN PIZZA,GROCERY,0.2007656514703239,top_5_filtered_similarity_mean,,unknown,HERBS,PRODUCE,0.1652912415099841,ONIONS,PRODUCE,0.2130115219511374,top_5_filtered_similarity_mean,,unknown,BABY FOODS,DRUG GM,0.1364248107388581,INFANT FORMULA,DRUG GM,0.2158004764698992,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
564,0,0.3585077,0.088709675,0,0.9722222222222222,70.63438607742285,68.67231979749444,0.08,1,57.99,57.77724192253809,7,8,Low Risk - Low Value,1683,6.26595341690238,1907,-4.962404281340521,False,14.12687721548457,13.734463959498889,-4.921675580644135,False,17.65859651935571,17.16807994937361,-4.849617118783744,False,21.190315823226854,20.60169593924833,1907,1683,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,BAKED SWEET GOODS,GROCERY,0.263708683466105,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3063337190374718,top_5_filtered_similarity_mean,,unknown,CHICKEN,MEAT,0.2460322150884915,BEEF,MEAT,0.2856478769962882,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
57,0,0.4544847,0.088709675,0,0.9912280701754386,158.28907759179856,156.90057691116874,0.08,1,296.81,295.2192634902309,7,6,Low Risk - Low Value,1684,14.041772593698232,1445,-4.91574936856552,False,31.657815518359712,31.38011538223375,-4.824477838893317,False,39.57226939794964,39.225144227792185,-4.662997459520261,False,47.48672327753957,47.070173073350624,1445,1684,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DINNER MXS:DRY,GROCERY,0.2875353470273568,VEGETABLES - SHELF STABLE,GROCERY,0.2971049364623288,top_5_filtered_similarity_mean,A_campaign_ready,low,APPLES,PRODUCE,0.2539719389867499,TROPICAL FRUIT,PRODUCE,0.3157515828963674,top_5_filtered_similarity_mean,,unknown,PORK,MEAT,0.2479123664164924,BEEF,MEAT,0.3058265786268862,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
574,0,0.37372965,0.088709675,0,0.9912280701754386,597.5070598520232,592.2657698533212,0.08,1,578.74,574.9941275862149,7,1,Low Risk - High Value,1685,53.0046569555982,206,-4.681972073847621,False,119.50141197040465,118.45315397066425,-4.337441774143227,False,149.3767649630058,148.0664424633303,-3.7278882397433053,False,179.25211795560696,177.67973095599635,206,1685,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",REFRGRATD DOUGH PRODUCTS,GROCERY,0.2519781224471863,CHEESE,GROCERY,0.2857321131737907,top_5_filtered_similarity_mean,,unknown,BACON,MEAT-PCKGD,0.2488796177918003,EGGS,GROCERY,0.2782867893324901,top_5_filtered_similarity_mean,,unknown,VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
577,0,0.36568215,0.088709675,0,0.9722222222222222,354.9123937285337,345.05371612496333,0.08,1,328.24,325.51096204824586,7,3,Low Risk - High Value,1686,31.484163021488076,604,-4.811095031126134,False,70.98247874570674,69.01074322499267,-4.606447953967951,False,88.72809843213342,86.26342903124083,-4.244380091450742,False,106.4737181185601,103.516114837489,604,1686,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",HISPANIC,GROCERY,0.2676978453356336,CHEESE,GROCERY,0.3080359520241253,top_5_filtered_similarity_mean,,unknown,BACON,MEAT-PCKGD,0.2488796177918003,EGGS,GROCERY,0.2782867893324901,top_5_filtered_similarity_mean,,unknown,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
578,0,0.3625507,0.088709675,0,1.0,328.2637329413503,328.2637329413503,0.08,1,690.3,686.5716357935182,7,3,Low Risk - High Value,1687,29.12016898985174,693,-4.8252789946210335,False,65.65274658827006,65.65274658827006,-4.635997879983868,False,82.06593323533758,82.06593323533758,-4.301115947912192,False,98.4791198824051,98.4791198824051,693,1687,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",POTATOES,PRODUCE,0.2694742995785554,BEEF,MEAT,0.2863332507481838,top_5_filtered_similarity_mean,,unknown,BEANS - CANNED GLASS & MW,GROCERY,0.2548864919779444,VEGETABLES - SHELF STABLE,GROCERY,0.3400501483841249,top_5_filtered_similarity_mean,,unknown,PORK,MEAT,0.2479123664164924,BEEF,MEAT,0.3058265786268862,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
579,0,0.37280566,0.088709675,0,0.9444444444444444,27.12700492031879,25.619949091412188,0.08,1,134.47,133.53981562782212,7,10,Low Risk - Low Value,1688,2.4064277841175925,2052,-4.985561434002686,False,5.425400984063758,5.123989818282438,-4.96991965206693,False,6.781751230079697,6.404987272853047,-4.942245733484346,False,8.138101476095636,7.685984727423656,2052,1688,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DRY NOODLES/PASTA,GROCERY,0.334019370367964,PASTA SAUCE,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,TROPICAL FRUIT,PRODUCE,0.3204866822635123,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.2627207807279318,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
58,0,0.3563117,0.088709675,0,1.0,787.1911373220075,787.1911373220075,0.08,1,703.8,699.2607794549012,7,1,Low Risk - High Value,1689,69.83146977807031,91,-4.581011201859186,False,157.4382274644015,157.4382274644015,-4.1271066094458995,False,196.79778433050188,196.79778433050188,-3.3240447341238593,False,236.15734119660226,236.15734119660226,91,1689,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",FRUIT - SHELF STABLE,GROCERY,0.2689146813172519,VEGETABLES - SHELF STABLE,GROCERY,0.3068776590838217,top_5_filtered_similarity_mean,,unknown,PORK,MEAT,0.2479123664164924,BEEF,MEAT,0.3058265786268862,top_5_filtered_similarity_mean,,unknown,HOT DOGS,MEAT-PCKGD,0.2452658155456919,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
580,0,0.4488256,0.088709675,0,0.9722222222222222,108.51852726232376,105.50412372725921,0.08,1,162.85,161.8876686478295,7,7,Low Risk - Low Value,1690,9.62664326056787,1730,-4.942240143266434,False,21.703705452464753,21.100824745451845,-4.879666956716258,False,27.12963181558094,26.376030931814803,-4.76896056295916,False,32.555558178697126,31.65123711817776,1730,1690,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3997660674090124,top_5_filtered_similarity_mean,A_campaign_ready,low,COLD CEREAL,GROCERY,0.3304005559615025,FLUID MILK PRODUCTS,GROCERY,0.4036067148908331,top_5_filtered_similarity_mean,A_campaign_ready,low,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
