household_key,actual_churn_flag,p_churn_raw,p_churn_calibrated,predicted_churn,p_future_active,predicted_discounted_value_60d_if_active,predicted_expected_discounted_value_60d,annual_discount_rate,future_active_flag,future_revenue_60d,discounted_future_revenue_60d,risk_decile,value_decile,priority_segment,risk_rank,risk_value_score,risk_value_rank,expected_incremental_profit_conservative,profitable_to_treat_conservative,predicted_discounted_margin_60d_if_active_conservative,predicted_expected_discounted_margin_60d_conservative,expected_incremental_profit_base,profitable_to_treat_base,predicted_discounted_margin_60d_if_active_base,predicted_expected_discounted_margin_60d_base,expected_incremental_profit_optimistic,profitable_to_treat_optimistic,predicted_discounted_margin_60d_if_active_optimistic,predicted_expected_discounted_margin_60d_optimistic,profit_rank_base,priority_rank,priority_rank_source,recommended_treatment_action_base,business_decision_note_base,recommended_item_1,recommended_item_group_1,predicted_purchase_score_1,strongest_purchased_anchor_item_1,strongest_purchased_anchor_group_1,anchor_item_similarity_1,score_method_1,rule_group_1,discount_leakage_risk_1,recommended_item_2,recommended_item_group_2,predicted_purchase_score_2,strongest_purchased_anchor_item_2,strongest_purchased_anchor_group_2,anchor_item_similarity_2,score_method_2,rule_group_2,discount_leakage_risk_2,recommended_item_3,recommended_item_group_3,predicted_purchase_score_3,strongest_purchased_anchor_item_3,strongest_purchased_anchor_group_3,anchor_item_similarity_3,score_method_3,rule_group_3,discount_leakage_risk_3,offer_available_flag,recommendation_source,primary_offer_discount_leakage_risk
1905,0,0.3447727,0.0867042558102435,0,0.9912280701754386,151.43904663794348,150.11063394813695,0.08,1,111.119995,110.25872539104685,8,6,Low Risk - Low Value,1843,13.130409839355648,1632,-4.921217540963866,False,30.287809327588697,30.022126789627393,-4.835869877008054,False,37.85976165948587,37.52765848703424,-4.684870163855464,False,45.43171399138304,45.03319018444108,1632,1843,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3997660674090124,top_5_filtered_similarity_mean,A_campaign_ready,low,LUNCHMEAT,MEAT-PCKGD,0.3049414483221692,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,top_5_filtered_similarity_mean,,unknown,FROZEN PIZZA,GROCERY,0.2929942954043147,FRZN MEAT/MEAT DINNERS,GROCERY,0.3133833569227961,top_5_filtered_similarity_mean,A_campaign_ready_manual_add,low,True,M3_RecSys_personalized_voucher,low
1751,0,0.3447045,0.08668465008126379,0,0.9722222222222222,523.7159608454383,509.16829526639833,0.08,1,302.61,300.80902558987356,8,2,Low Risk - High Value,1844,45.39813480785967,398,-4.7276111911528425,False,104.74319216908766,101.83365905327967,-4.432523314901754,False,130.92899021135958,127.29207381659958,-3.910444764611368,False,157.11478825363147,152.7504885799195,398,1844,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TOMATOES,PRODUCE,0.2800155158374485,VEGETABLES SALAD,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,LAUNDRY DETERGENTS,GROCERY,0.2067435711786386,LAUNDRY ADDITIVES,GROCERY,0.3076866239937305,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1241,0,0.3446855,0.08667918381462042,0,0.9722222222222222,290.6025866348693,282.5302925616785,0.08,1,810.97,806.1809235084352,8,4,Low Risk - Low Value,1845,25.18919502392799,913,-4.848864829856432,False,58.12051732697386,56.5060585123357,-4.6851350622009,False,72.65064665871732,70.63257314041962,-4.395459319425728,False,87.18077599046079,84.75908776850355,913,1845,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",VEGETABLES - SHELF STABLE,GROCERY,0.3370680022162481,BEEF,MEAT,0.3580404335386208,top_5_filtered_similarity_mean,A_campaign_ready,low,TOMATOES,PRODUCE,0.2578784977605272,ONIONS,PRODUCE,0.2746078458531801,top_5_filtered_similarity_mean,,unknown,CHICKEN,MEAT,0.243666386540921,BEEF,MEAT,0.2856478769962882,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
2190,0,0.3446413,0.08666647894882915,0,0.9912280701754386,813.8852685665255,806.7459241054156,0.08,1,450.91,447.37621020989934,8,1,Low Risk - High Value,1846,70.53657049498294,134,-4.576780577030102,False,162.77705371330512,161.34918482108313,-4.118292868812713,False,203.47131714163137,201.6864810263539,-3.3071223081204097,False,244.16558056995763,242.02377723162468,134,1846,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",MUSHROOMS,PRODUCE,0.1777659751973231,ONIONS,PRODUCE,0.1973996272819843,top_5_filtered_similarity_mean,,unknown,FLOUR & MEALS,GROCERY,0.1591365964247062,SUGARS/SWEETNERS,GROCERY,0.1907342342278968,top_5_filtered_similarity_mean,,unknown,HEAT/SERVE,MEAT-PCKGD,0.1420815080558737,BAKED BREAD/BUNS/ROLLS,GROCERY,0.1544347448537737,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2154,0,0.34463656,0.08666511689536237,0,0.9722222222222222,243.4988548370728,236.73499775826522,0.08,1,286.42,284.627035181595,8,4,Low Risk - Low Value,1847,21.102856718341787,1095,-4.873382859689949,False,48.699770967414565,47.34699955165305,-4.736214291020728,False,60.8747137092682,59.183749439566306,-4.493531438759797,False,73.04965645112183,71.02049932747957,1095,1847,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DRY NOODLES/PASTA,GROCERY,0.334019370367964,PASTA SAUCE,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1833,0,0.3444674,0.08661650684599359,0,0.9912280701754386,287.0891018614878,284.57077640656246,0.08,1,321.43,319.52854302307935,8,4,Low Risk - Low Value,1848,24.86665515679571,929,-4.8508000690592255,False,57.41782037229756,56.914155281312496,-4.689166810540054,False,71.77227546537195,71.14269410164061,-4.403200276236903,False,86.12673055844634,85.37123292196874,929,1848,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,FRZN VEGETABLE/VEG DSH,GROCERY,0.2244938348982781,CHEESE,GROCERY,0.231295065566359,top_5_filtered_similarity_mean,,unknown,DINNER SAUSAGE,MEAT-PCKGD,0.2163678882242317,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2412654476218795,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
964,0,0.34444198,0.08660920376945289,0,0.9722222222222222,307.96663263395226,299.4120039496758,0.08,1,462.19,459.52501196556017,8,3,Low Risk - High Value,1849,26.67274483998621,860,-4.839963530960083,False,61.593326526790456,59.88240078993516,-4.666590689500173,False,76.99165815848806,74.85300098741895,-4.359854123840331,False,92.38998979018568,89.82360118490274,860,1849,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",REFRGRATD JUICES/DRNKS,GROCERY,0.2934740440297717,FLUID MILK PRODUCTS,GROCERY,0.3483265945723694,top_5_filtered_similarity_mean,,unknown,BACON,MEAT-PCKGD,0.2488796177918003,EGGS,GROCERY,0.2782867893324901,top_5_filtered_similarity_mean,,unknown,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1287,0,0.3444064,0.08659898211076036,0,0.9912280701754386,201.2313615149069,199.46617413319717,0.08,1,187.26,185.940762118701,8,5,Low Risk - Low Value,1850,17.426431075953374,1325,-4.89544141354428,False,40.24627230298138,39.893234826639436,-4.782169611550583,False,50.30784037872672,49.86654353329929,-4.581765654177119,False,60.369408454472065,59.83985223995915,1325,1850,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DINNER MXS:DRY,GROCERY,0.292148262461851,MEAT - SHELF STABLE,GROCERY,0.3028661333919106,top_5_filtered_similarity_mean,A_campaign_ready,low,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.274255010228644,top_5_filtered_similarity_mean,,unknown,BREAKFAST SAUSAGE/SANDWICHES,MEAT-PCKGD,0.2412918137834933,EGGS,GROCERY,0.2588535501733761,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
2400,0,0.34436056,0.08658581712780683,0,0.9912280701754386,1021.2175661367758,1012.2595173110145,0.08,1,1463.09,1455.191034485275,8,1,Low Risk - High Value,1851,88.42295742922285,53,-4.469462255424663,False,204.24351322735515,202.45190346220292,-3.8947130321347143,False,255.30439153419394,253.06487932775363,-2.877849021698652,False,306.3652698410327,303.67785519330437,53,1851,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,MUSHROOMS,PRODUCE,0.1777659751973231,ONIONS,PRODUCE,0.1973996272819843,top_5_filtered_similarity_mean,,unknown,BUTTER,GROCERY,0.1541986007463258,CHEESE,GROCERY,0.1645168097410021,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
836,0,0.344303,0.08656929070595927,0,0.9912280701754386,108.99267821705715,108.03660209234612,0.08,1,73.26,72.75497786579182,8,7,Low Risk - Low Value,1852,9.435418845393494,1950,-4.943387486927639,False,21.79853564341143,21.607320418469225,-4.882057264432581,False,27.248169554264287,27.00915052308653,-4.773549947710556,False,32.69780346511714,32.410980627703836,1950,1852,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",COLD CEREAL,GROCERY,0.3353128912239514,FLUID MILK PRODUCTS,GROCERY,0.4036067148908331,top_5_filtered_similarity_mean,A_campaign_ready,low,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,VEGETABLES - ALL OTHERS,PRODUCE,0.2736212579415268,ONIONS,PRODUCE,0.2955328305042752,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
2233,0,0.34407339,0.08650337605418809,0,1.0,720.672806865931,720.672806865931,0.08,1,568.99,564.8017356568135,8,1,Low Risk - High Value,1853,62.34063082435089,196,-4.625956215053895,False,144.1345613731862,144.1345613731862,-4.2207421146956134,False,180.16820171648274,180.16820171648274,-3.5038248602155786,False,216.2018420597793,216.2018420597793,196,1853,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",FROZEN BREAD/DOUGH,GROCERY,0.2177881668013623,PASTA SAUCE,GROCERY,0.2676145078401784,top_5_filtered_similarity_mean,,unknown,DIAPERS & DISPOSABLES,DRUG GM,0.0839012483557363,BABY HBC,DRUG GM,0.2580220311217301,top_5_filtered_similarity_mean,,unknown,FROZEN,NUTRITION,0.0438022751683122,REFRIGERATED,NUTRITION,0.2190113758415612,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1923,0,0.34385365,0.086440344136873,0,1.0,261.5898051918669,261.5898051918669,0.08,1,244.08,242.11288168641929,8,4,Low Risk - Low Value,1854,22.61191278348254,1017,-4.864328523299105,False,52.31796103837338,52.31796103837338,-4.717351090206468,False,65.39745129796673,65.39745129796673,-4.457314093196419,False,78.47694155756007,78.47694155756007,1017,1854,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",REFRGRATD JUICES/DRNKS,GROCERY,0.2934740440297717,FLUID MILK PRODUCTS,GROCERY,0.3483265945723694,top_5_filtered_similarity_mean,,unknown,BREAKFAST SAUSAGE/SANDWICHES,MEAT-PCKGD,0.2412918137834933,EGGS,GROCERY,0.2588535501733761,top_5_filtered_similarity_mean,,unknown,SEAFOOD - FROZEN,SEAFOOD-PCKGD,0.1633815419047415,BEEF,MEAT,0.1688310370531406,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
457,0,0.34354204,0.08635102689437948,0,0.9696969696969697,83.48637244409258,80.95648237002918,0.08,1,124.33,123.77447780082721,8,7,Low Risk - Low Value,1855,7.209133992234021,2128,-4.956745196046596,False,16.69727448881852,16.191296474005835,-4.909885825097075,False,20.871593111023145,20.239120592507295,-4.826980784186383,False,25.045911733227772,24.286944711008754,2128,1855,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",MILK BY-PRODUCTS,GROCERY,0.294640734087666,CHEESE,GROCERY,0.3594694939563704,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.274255010228644,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1188,0,0.34347188,0.08633093008374874,0,0.9912280701754386,359.35123049363176,356.19902671737185,0.08,1,874.6,869.8141397445189,8,3,Low Risk - High Value,1856,31.0231259552548,721,-4.813861244268471,False,71.87024609872635,71.23980534347437,-4.612210925559315,False,89.83780762340794,89.04975667934296,-4.255444977073885,False,107.80536914808953,106.85970801521155,721,1856,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,BEANS - CANNED GLASS & MW,GROCERY,0.2502438584895924,VEGETABLES - SHELF STABLE,GROCERY,0.3400501483841249,top_5_filtered_similarity_mean,,unknown,CITRUS,PRODUCE,0.212824922576905,TROPICAL FRUIT,PRODUCE,0.252136735330623,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1770,0,0.3434109,0.08631346620275925,0,0.9722222222222222,488.78546004816155,475.2080861579348,0.08,1,444.48,441.4808057902961,8,2,Low Risk - High Value,1857,42.18876728626712,464,-4.746867396282397,False,97.75709200963232,95.04161723158697,-4.472640408921661,False,122.19636501204039,118.8020215394837,-3.987469585129589,False,146.63563801444846,142.56242584738044,464,1857,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",PAPER HOUSEWARES,GROCERY,0.1720357130218965,FACIAL TISS/DNR NAPKIN,GROCERY,0.179975158153963,top_5_filtered_similarity_mean,,unknown,MELONS,PRODUCE,0.1452094474864786,TROPICAL FRUIT,PRODUCE,0.1663258305767088,top_5_filtered_similarity_mean,,unknown,DEODORANTS,DRUG GM,0.1218006070172676,SHAVING CARE PRODUCTS,DRUG GM,0.1640140838777556,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
502,0,0.34339496,0.08630890017306012,0,0.9722222222222222,203.4385825835158,197.7875108450848,0.08,1,206.69,205.04351537703795,8,5,Low Risk - Low Value,1858,17.55856031554951,1315,-4.894648638106703,False,40.68771651670316,39.55750216901696,-4.780517996055631,False,50.85964564587895,49.4468777112712,-4.578594552426812,False,61.031574775054736,59.336253253525435,1315,1858,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BEANS - CANNED GLASS & MW,GROCERY,0.2548864919779444,VEGETABLES - SHELF STABLE,GROCERY,0.3400501483841249,top_5_filtered_similarity_mean,,unknown,APPLES,PRODUCE,0.2539719389867499,TROPICAL FRUIT,PRODUCE,0.3157515828963674,top_5_filtered_similarity_mean,,unknown,BREAD,PASTRY,0.1470293295714163,CHEESE,GROCERY,0.1557607498519516,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2172,0,0.34336847,0.08630131336629081,0,0.9912280701754386,235.91415053466716,233.84472816155605,0.08,1,315.87,313.2188570268446,8,4,Low Risk - Low Value,1859,20.35970103283461,1147,-4.877841793802992,False,47.18283010693344,46.768945632311215,-4.745503737089567,False,58.97853763366679,58.46118204038901,-4.511367175211969,False,70.77424516040014,70.15341844846681,1147,1859,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DINNER MXS:DRY,GROCERY,0.292148262461851,MEAT - SHELF STABLE,GROCERY,0.3028661333919106,top_5_filtered_similarity_mean,A_campaign_ready,low,VALUE ADDED FRUIT,PRODUCE,0.1458389690353161,TROPICAL FRUIT,PRODUCE,0.1724509127041417,top_5_filtered_similarity_mean,,unknown,HAIR CARE PRODUCTS,DRUG GM,0.1456868688901384,FLUID MILK PRODUCTS,GROCERY,0.1548466378434768,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
744,0,0.3432169,0.08625792058977548,0,0.9912280701754386,468.83015104925016,464.7176058646076,0.08,1,431.41,428.1075288978412,8,2,Low Risk - High Value,1860,40.44031393929866,498,-4.757358116364208,False,93.76603020985004,92.94352117292152,-4.494496075758766,False,117.20753776231254,116.1794014661519,-4.029432465456832,False,140.64904531477504,139.41528175938228,498,1860,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",FROZEN MEAT,MEAT-PCKGD,0.2066536386460709,FROZEN PIZZA,GROCERY,0.2228097770077094,top_5_filtered_similarity_mean,,unknown,PWDR/CRYSTL DRNK MX,GROCERY,0.1664136250040701,SUGARS/SWEETNERS,GROCERY,0.1872637621902096,top_5_filtered_similarity_mean,,unknown,VALUE ADDED FRUIT,PRODUCE,0.1458389690353161,TROPICAL FRUIT,PRODUCE,0.1724509127041417,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1479,0,0.34307736,0.08621799213134546,0,0.9912280701754386,700.9419431979157,694.7933296610919,0.08,1,891.87,886.8662965975466,8,1,Low Risk - High Value,1861,60.433806943167895,214,-4.637397158340993,False,140.18838863958317,138.9586659322184,-4.2445774132104015,False,175.23548579947894,173.69833241527297,-3.54958863336397,False,210.2825829593747,208.43799889832755,214,1861,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,top_5_filtered_similarity_mean,,unknown,FRZN POTATOES,GROCERY,0.2047058526184542,FROZEN PIZZA,GROCERY,0.2140193763716565,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2375,0,0.34307718,0.0862179409736218,0,0.9696969696969697,229.94716253848568,222.97906670398612,0.08,1,385.6,383.06540042759383,8,4,Low Risk - Low Value,1862,19.825570886794978,1186,-4.88104657467923,False,45.98943250769714,44.59581334079723,-4.752180363915063,False,57.48679063462142,55.74476667599653,-4.524186298716921,False,68.9841487615457,66.89372001119584,1186,1862,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",PASTA SAUCE,GROCERY,0.3164439990695901,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.274255010228644,top_5_filtered_similarity_mean,,unknown,MEAT - MISC,MEAT-PCKGD,0.2009877190376639,BAKED BREAD/BUNS/ROLLS,GROCERY,0.219924990855053,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1422,0,0.3429485,0.08618113159330933,0,0.5,89.46004593234335,44.730022966171674,0.08,1,175.09999,173.3878580820309,8,9,Low Risk - Low Value,1863,7.709767990838778,2087,-4.953741392054967,False,17.89200918646867,8.946004593234335,-4.9036279001145155,False,22.365011483085837,11.182505741542919,-4.814965568219869,False,26.838013779703005,13.419006889851502,2087,1863,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",COLD CEREAL,GROCERY,0.3353128912239514,FLUID MILK PRODUCTS,GROCERY,0.4036067148908331,top_5_filtered_similarity_mean,A_campaign_ready,low,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,TOMATOES,PRODUCE,0.266733281915695,VEGETABLES - ALL OTHERS,PRODUCE,0.2848437197977615,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
1724,0,0.34293598,0.08617755200562358,0,0.9912280701754386,318.8335274174792,316.0367420892557,0.08,1,188.26999,187.42596112834315,8,3,Low Risk - High Value,1864,27.476292890156227,838,-4.835142242659063,False,63.76670548349585,63.20734841785114,-4.6565463388730475,False,79.7083818543698,79.00918552231393,-4.340568970636251,False,95.65005822524377,94.8110226267767,838,1864,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",REFRGRATD JUICES/DRNKS,GROCERY,0.2934740440297717,FLUID MILK PRODUCTS,GROCERY,0.3483265945723694,top_5_filtered_similarity_mean,,unknown,POTATOES,PRODUCE,0.2694742995785554,BEEF,MEAT,0.2863332507481838,top_5_filtered_similarity_mean,,unknown,FROZEN MEAT,MEAT-PCKGD,0.2066536386460709,FROZEN PIZZA,GROCERY,0.2228097770077094,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2195,0,0.34271833,0.08611533131826793,0,0.9722222222222222,111.12588533249742,108.03905518437249,0.08,1,172.24,171.76215994301975,8,7,Low Risk - Low Value,1865,9.569642433443866,1942,-4.942582145399337,False,22.225177066499484,21.607811036874498,-4.880379469581952,False,27.781471333124355,27.00976379609312,-4.770328581597347,False,33.337765599749225,32.41171655531174,1942,1865,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",CONDIMENTS/SAUCES,GROCERY,0.2810088161997616,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2963255914482305,top_5_filtered_similarity_mean,,unknown,ONIONS,PRODUCE,0.2783615935036775,VEGETABLES - ALL OTHERS,PRODUCE,0.2955328305042752,top_5_filtered_similarity_mean,,unknown,BACON,MEAT-PCKGD,0.2488796177918003,EGGS,GROCERY,0.2782867893324901,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1375,0,0.3426199,0.08608720351861025,0,1.0,295.1560546193476,295.1560546193476,0.08,1,276.94,275.0385343587701,8,3,Low Risk - High Value,1866,25.40915934376582,905,-4.847545043937405,False,59.031210923869516,59.031210923869516,-4.682385508202927,False,73.7890136548369,73.7890136548369,-4.39018017574962,False,88.54681638580426,88.54681638580426,905,1866,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,PASTA SAUCE,GROCERY,0.3199410163759696,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,HOT DOGS,MEAT-PCKGD,0.2448886810772522,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
955,0,0.3426199,0.08608720351861025,0,1.0,357.1770079251308,357.1770079251308,0.08,1,418.35,415.488029529053,8,3,Low Risk - High Value,1867,30.748369773419,733,-4.815509781359486,False,71.43540158502616,71.43540158502616,-4.615645377832262,False,89.2942519812827,89.2942519812827,-4.262039125437944,False,107.15310237753924,107.15310237753924,733,1867,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,BATH TISSUES,GROCERY,0.2055262732729548,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2294465824885763,top_5_filtered_similarity_mean,,unknown,SEAFOOD - FROZEN,SEAFOOD-PCKGD,0.1633815419047415,BEEF,MEAT,0.1688310370531406,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2498,0,0.34261334,0.08608533033076936,0,1.0,257.70087575080174,257.70087575080174,0.08,1,120.34,119.45199620268482,8,4,Low Risk - Low Value,1868,22.18426501553632,1030,-4.866894409906782,False,51.54017515016035,51.54017515016035,-4.722696687305796,False,64.42521893770044,64.42521893770044,-4.4675776396271285,False,77.31026272524052,77.31026272524052,1030,1868,risk_rank_fallback_no_positive_base_profit,Monitor / no paid treatment,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DINNER MXS:DRY,GROCERY,0.292148262461851,MEAT - SHELF STABLE,GROCERY,0.3028661333919106,top_5_filtered_similarity_mean,A_campaign_ready,low,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.274255010228644,top_5_filtered_similarity_mean,,unknown,PORK,MEAT,0.2479123664164924,BEEF,MEAT,0.3058265786268862,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
